,DATEPRD,NPD_WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
1001,2015-03-04,7078,24.0,208.7304118060532,164.0112375315246,44.71917427452858,69.82488042323271,16.63644100861761,1050.75,158638.84,529.02
1002,2015-03-05,7078,24.0,209.430895,164.752338125,44.678556875,68.43331333333333,16.198415416666666,1077.56,163104.32,561.72
1003,2015-03-06,7078,24.0,201.506525625,160.63071791666667,40.87580770833333,69.3041525,12.22706375,1213.31,182682.75,651.92
1004,2015-03-07,7078,24.0,199.78024,159.57068375,40.20955625,66.19637958333334,11.762243958333332,1218.64,184776.0,660.68
1005,2015-03-08,7078,24.0,200.5041778723404,159.9192104255319,40.58496744680851,69.86697085106383,12.151804042553193,1210.61,183380.56,657.26
1006,2015-03-09,7078,24.0,200.2184210638298,159.75058595744682,40.46783510638298,69.4953925531915,12.014521489361703,1201.66,180486.34,645.05
1007,2015-03-10,7078,24.0,200.2263870833333,159.75289166666667,40.473495416666665,69.54816020833333,12.028486458333333,1213.89,180257.23,653.11
1008,2015-03-11,7078,24.0,200.03485958333331,159.613145625,40.421713958333335,70.13161104166667,12.001348958333333,1222.74,181172.64,661.35
1009,2015-03-12,7078,24.0,200.1515083333333,159.71899916666666,40.43250916666667,70.35913000000001,12.01461625,1217.77,180677.78,679.63
1010,2015-03-13,7078,24.0,200.14077083333333,159.809206875,40.331563958333334,69.89322979166667,11.928852916666667,1218.6,182929.14,667.27
1011,2015-03-14,7078,24.0,200.05842166666667,159.87076125,40.18766041666667,71.29284375,11.771759166666667,1247.39,185976.77,679.42
1012,2015-03-15,7078,24.0,210.8600245833333,164.69199541666666,46.16802916666666,73.02223083333334,17.615381041666666,1632.83,241011.17,822.51
1013,2015-03-16,7078,24.0,219.37971354166663,167.39871208333332,51.98100145833333,73.55460166666667,23.19646041666667,2002.08,294179.13,761.31
1014,2015-03-17,7078,24.0,219.6282964583333,167.247584375,52.38071208333334,73.56354479166667,23.600666875,2025.24,294996.21,744.35
1015,2015-03-18,7078,24.0,219.455985,166.86961479166666,52.58637020833334,75.02257479166667,23.816573125,2021.7,293906.9,736.84
1016,2015-03-19,7078,24.0,219.10963999999998,166.48592583333334,52.62371416666666,74.48041916666666,23.898568958333332,2000.27,292780.95,729.42
1017,2015-03-20,7078,24.0,219.36794854166664,166.65103333333334,52.71691520833333,74.29581958333333,23.99298666666667,2035.82,296725.9,782.89
1018,2015-03-21,7078,24.0,219.2805720833333,166.84041645833332,52.440155625,74.78090458333334,23.7285825,2064.61,300167.59,738.62
1019,2015-03-22,7078,24.0,252.28061125,176.55340520833334,75.72720604166666,55.79683958333333,47.16468708333333,1145.2,173605.33,430.11
1020,2015-03-23,7078,23.83333,287.0521681949396,188.17125641441632,98.88091178052332,36.236105224515406,70.5424338278285,333.88,52035.52,129.47
1021,2015-03-24,7078,24.0,292.24807145833336,191.26043604166668,100.98763541666666,39.5194525,72.64581645833333,356.5,54914.54,152.42
1022,2015-03-25,7078,24.0,285.37253354166666,190.52409041666667,94.848443125,47.43341145833333,66.281558125,800.79,120949.78,306.03
1023,2015-03-26,7078,24.0,225.20505854166663,174.37540958333332,50.82964895833334,74.81477625,19.495365,1994.47,293070.53,771.98
1024,2015-03-27,7078,24.0,219.559099375,168.90878083333334,50.65031854166666,75.53035395833334,19.22602625,1954.67,281413.97,729.85
1025,2015-03-28,7078,24.0,219.38319270833333,168.60447875,50.77871395833333,73.479308125,21.12953895833333,2013.54,269634.0,745.91
1026,2015-03-29,7078,24.0,220.25514727272727,168.92188704545455,51.33326022727272,75.53142909090909,22.57357409090909,1835.3,263835.33,675.79
1027,2015-03-30,7078,24.0,220.09230723404255,168.77796361702127,51.31434361702129,74.97550361702126,22.31446404255319,1927.71,278374.04,728.06
1028,2015-03-31,7078,24.0,219.66351666666668,168.56522291666667,51.09829375,74.69684208333334,22.32043020833333,1917.89,272552.79,706.81
1029,2015-04-01,7078,24.0,220.20286541666667,168.76805625,51.43480916666667,74.50548666666667,22.638284166666665,1811.03,265161.74,687.57
1030,2015-04-02,7078,24.0,220.4884483333333,168.94170604166666,51.54674229166667,74.62910354166667,22.19370125,1825.33,266034.02,679.87
1031,2015-04-03,7078,24.0,219.98742583333333,168.70528229166666,51.28214354166667,75.07258541666667,21.90702333333333,1826.31,262154.69,681.22
1032,2015-04-04,7078,24.0,219.749413125,168.638618125,51.110795,74.89480999999999,21.75911416666667,1818.47,264457.71,678.68
1033,2015-04-05,7078,24.0,219.6810208333333,168.58427333333333,51.0967475,74.76896020833334,21.77539416666667,1810.13,263972.83,674.09
1034,2015-04-06,7078,24.0,219.65363,168.653683125,50.999946875,74.50770229166666,21.67049416666667,1807.87,262887.07,682.59
1035,2015-04-07,7078,24.0,219.54171458333332,168.54941458333334,50.9923,75.07195583333333,21.69274729166667,1790.6,260148.78,804.2
1036,2015-04-08,7078,24.0,220.01807291666665,168.67471791666668,51.343354999999995,74.77832020833333,22.042237291666666,1764.01,255745.67,791.26
1037,2015-04-09,7078,24.0,219.9428227083333,168.63127395833334,51.31154875,73.040359375,21.970650625,1758.87,255240.99,789.24
1038,2015-04-10,7078,24.0,219.632094375,168.49832645833334,51.13376791666666,73.39023958333334,21.77620958333333,1744.19,255251.69,794.08
1039,2015-04-11,7078,24.0,219.66243500000002,168.518293125,51.144141875,73.71869229166667,21.75983895833333,1750.06,254104.6,790.27
1040,2015-04-12,7078,24.0,220.04733875,168.67347958333337,51.37385916666667,72.50246145833333,22.03215729166667,1728.98,252947.51,778.55
1041,2015-04-13,7078,24.0,220.90988583333333,169.11022083333333,51.799665000000005,74.12472041666666,22.49241354166667,1708.77,256239.27,781.48
1042,2015-04-14,7078,24.0,220.9209777083333,169.13608666666667,51.78489104166667,73.31839645833334,22.445640625,1714.46,257147.58,809.07
1043,2015-04-15,7078,24.0,220.87762872340423,169.16431659574468,51.71331212765958,75.2114474468085,22.34784829787234,1769.28,262244.08,846.43
1044,2015-04-16,7078,24.0,220.971685625,169.24855270833334,51.72313291666666,75.2864525,22.32548625,1768.7,262541.4,858.74
1045,2015-04-17,7078,24.0,221.35528680851064,169.42206744680848,51.933219361702136,75.60691106382978,22.53233659574468,1780.83,264882.6,863.05
1046,2015-04-18,7078,24.0,221.85260702127655,169.60696702127657,52.24564,75.48244319148937,22.871967021276603,1802.92,268459.54,857.83
1047,2015-04-19,7078,24.0,222.20121489361702,169.77283659574468,52.42837829787234,75.6493914893617,23.087494468085108,1820.19,262914.07,866.34
1048,2015-04-20,7078,24.0,221.888015625,169.628443125,52.2595725,75.75992229166667,23.20767645833333,1815.28,263559.85,862.47
1049,2015-04-21,7078,24.0,221.78877770833333,169.625479375,52.16329833333333,75.91570166666666,23.476341666666666,1832.35,269689.97,820.37
1050,2015-04-22,7078,24.0,221.89121104166668,169.73572729166668,52.15548375,76.02064229166666,23.45687770833333,1832.51,268094.61,838.21
1051,2015-04-23,7078,24.0,221.725013125,169.60910895833334,52.11590416666667,75.97970604166666,23.428370625,1918.58,277542.65,831.1
1052,2015-04-24,7078,24.0,221.55477729166665,169.41918395833332,52.13559333333333,75.91534916666667,23.47625791666667,1908.81,276281.87,828.77
1053,2015-04-25,7078,24.0,221.25059249999998,169.24522583333334,52.00536666666667,75.612854375,23.341393125,1900.52,275040.01,842.71
1054,2015-04-26,7078,24.0,221.1217283333333,169.16196020833334,51.959768125,75.57963104166667,23.290322500000002,1898.58,274460.84,829.12
1055,2015-04-27,7078,24.0,220.8255464583333,168.99638895833334,51.8291575,75.296039375,23.17294125,1916.48,276252.24,836.03
1056,2015-04-28,7078,24.0,220.5955445833333,168.894054375,51.70149020833333,74.73743520833334,23.048347500000002,1913.38,275367.54,830.04
1057,2015-04-29,7078,24.0,220.61007479166668,168.92368770833338,51.68638708333334,75.295085,23.01095208333333,1907.06,273532.47,808.87
1058,2015-04-30,7078,24.0,220.49544770833333,168.86863208333332,51.626815625,75.67515875,22.80072458333333,1911.21,274109.6,797.47
1059,2015-05-01,7078,24.0,220.46316479166663,168.87747958333333,51.58568520833333,75.710610625,22.87852083333333,1905.67,271874.64,795.06
1060,2015-05-02,7078,24.0,220.476668125,169.06990333333334,51.40676479166667,75.68815145833334,22.719199166666666,1892.91,269695.06,792.99
1061,2015-05-03,7078,24.0,220.4246814583333,169.27968833333333,51.144993125,74.79577541666667,22.48718770833333,1874.02,270092.86,793.0
1062,2015-05-04,7078,24.0,220.1040545833333,169.38276291666668,50.72129166666666,73.90520729166667,21.62337854166667,1851.56,269187.68,804.42
1063,2015-05-05,7078,24.0,219.935610625,169.54159083333334,50.39401979166666,74.30243104166667,21.580696458333332,1854.68,271329.2,804.55
1064,2015-05-06,7078,24.0,219.8755220833333,169.59191041666668,50.28361166666666,73.845733125,21.583272916666665,1820.38,265934.19,804.88
1065,2015-05-07,7078,24.0,219.828465,169.71662958333334,50.11183541666666,75.42416833333333,21.400209166666667,1824.93,264849.11,802.02
1066,2015-05-08,7078,24.0,219.99303270833332,169.9783625,50.01467020833334,75.33389916666667,21.305463541666665,1798.79,268282.73,799.54
1067,2015-05-09,7078,24.0,220.22703166666668,170.309273125,49.91775854166666,75.34292375,21.23406333333333,1810.44,263392.96,804.19
1068,2015-05-10,7078,24.0,220.33338416666663,170.28620145833332,50.04718270833333,75.57960833333334,21.3655575,1805.42,263355.43,800.2
1069,2015-05-11,7078,24.0,220.31490458333332,170.317638125,49.99726645833334,73.44476145833333,21.317913125,1802.17,262552.99,795.08
1070,2015-05-12,7078,24.0,220.05762666666664,170.23042333333333,49.82720333333334,72.88881770833333,21.13439,1798.26,261610.15,793.37
1071,2015-05-13,7078,24.0,219.690973125,170.13667770833334,49.55429541666667,75.6484475,20.925230416666672,1802.0,261696.76,796.93
1072,2015-05-14,7078,24.0,219.65735229166665,170.15178291666666,49.505569375,75.84119416666667,20.95048270833333,1816.11,263353.49,771.26
1073,2015-05-15,7078,24.0,219.50843625,170.06253020833333,49.44590604166667,75.30639104166667,20.87818,1818.57,263167.11,769.66
1074,2015-05-16,7078,24.0,219.7623308333333,170.15232395833334,49.610006875,75.30307895833333,21.036274375,1805.8,260503.45,758.75
1075,2015-05-17,7078,24.0,220.11641479166667,170.306075625,49.81033916666666,75.684430625,21.247303125,1784.95,258434.47,750.95
1076,2015-05-18,7078,24.0,220.02252166666668,170.26842270833333,49.75409895833333,75.145891875,21.19129708333333,1780.78,259377.42,752.94
1077,2015-05-19,7078,24.0,220.0306677083333,170.31046791666662,49.72019979166666,74.964024375,21.144292083333333,1783.91,258024.16,748.66
1078,2015-05-20,7078,24.0,220.07201791666665,170.38325708333332,49.68876083333333,76.14751729166667,21.129872708333334,1774.94,256290.17,744.02
1079,2015-05-21,7078,24.0,220.05051229166668,170.38957104166667,49.66094125,74.66876895833333,21.118279166666667,1747.38,255508.11,752.49
1080,2015-05-22,7078,24.0,220.01797416666668,170.42868270833333,49.58929145833334,75.18744708333334,21.009710625,1726.85,252126.91,824.65
1081,2015-05-23,7078,24.0,219.94360375,170.48493291666668,49.458670833333336,75.982105,20.795056041666665,1638.67,248352.22,750.22
1082,2015-05-24,7078,24.0,219.8767145833333,170.47312875,49.40358583333333,75.49661833333333,20.43729083333333,1755.84,257738.6,846.36
1083,2015-05-25,7078,24.0,219.75183145833333,170.51196645833338,49.239865,76.29034041666667,20.55381708333333,1652.5,243210.88,787.67
1084,2015-05-26,7078,24.0,219.69258604166663,170.53034083333333,49.16224520833333,76.32092479166667,20.516766666666665,1705.95,250743.86,778.22
1085,2015-05-27,7078,24.0,219.67552808510638,170.56458872340426,49.11093936170214,75.83699914893617,20.508344680851067,1666.9,244091.13,775.26
1086,2015-05-28,7078,24.0,220.25845063829783,170.83164553191492,49.42680510638298,75.61149680851064,20.833682553191487,1705.52,251408.31,862.5
1087,2015-05-29,7078,24.0,220.52224458333333,170.96235145833333,49.559893125,74.71002354166667,20.983740416666667,1680.64,247195.16,791.11
1088,2015-05-30,7078,24.0,220.44346270833333,171.00453708333333,49.438925625,76.137515625,20.870922916666668,1670.98,246621.39,822.73
